en,zh,BLEU,BERTSCORE_F1,BERTSCORE_P,BERTSCORE_R,EN_LEN
We're looking at some very interesting developments in our work.,我们日常工作能看一些很有意思的变革,1.2976955971595585,0.5203688144683838,0.5346732139587402,0.5068098306655884,12
"My state of Alabama, like a number of states,  if you have a criminal conviction.",我所在的阿拉巴马州，像很多其他州一样 如果你被判有罪 就终身剥夺你的政治权力,0.0,0.3854770064353943,0.35499027371406555,0.4216921329498291,19
Right now in Alabama  34 percent of the black male population  has permanently lost the right to vote.,现在在阿拉巴马州 百分之三十四的黑人男性 永远失去了投票权,0.0,0.4066467881202698,0.375728040933609,0.44311049580574036,21
We're actually projecting in another 10 years  will be as high as it's been  since prior to the passage of the Voting Rights Act.,我们向前看十年 这个剥夺政治权利的比例 将和投票权法案通过之前 一样的高,0.14675441853527688,0.3976235091686249,0.34282955527305603,0.47326481342315674,29
And there is this stunning silence.,可是没人提半个字,0.0,0.5478008389472961,0.5509056448936462,0.5447309017181396,7
I represent children.,我代表孩子们上庭,5.815868174415823,0.5775264501571655,0.5634888410568237,0.5922812819480896,4
A lot of my clients are very young.,很多我的被告都很年轻,9.22364410103253,0.6943768262863159,0.721284031867981,0.669404923915863,9
The United States is the only country in the world  where we sentence 13-year-old children  to die in prison.,美国是世界上唯一能将 十三岁的孩子 判成终身监禁的国家,0.1452336245576711,0.40353527665138245,0.3436625897884369,0.48867127299308777,26
We have life imprisonment without parole for kids in this country.,我国对孩子判终身监禁，还不得假释,0.0,0.48752066493034363,0.5226953029632568,0.4567817151546478,12
And we're actually doing some litigation.,我们其实现在就在帮这些人上诉,17.12508167867649,0.6688045263290405,0.6934038400650024,0.6458906531333923,8
The only country in the world.,世界上独一份,8.745825313180626,0.5406843423843384,0.547028660774231,0.5344854593276978,7
I represent people on death row.,我也代理死刑犯的官司,4.278179264606695,0.5870545506477356,0.5946437120437622,0.579656720161438,7
"It's interesting, this question of the death penalty.",死刑这件事很发人深省,0.12427280164767711,0.3963795602321625,0.31973686814308167,0.5213500261306763,11
"In many ways, we've been taught to think  that the real question is,  do people deserve to die for the crimes they've committed?",我们从各种渠道了解到 根本问题是 人该不该为他们犯的罪行偿命,0.12340526446895762,0.4021450877189636,0.34620344638824463,0.4796498417854309,30
And that's a very sensible question.,这是个非常合理的问题,2.6682865255867765,0.5234694480895996,0.5477923154830933,0.5012147426605225,8
But there's another way of thinking  about where we are in our identity.,但是另一方面 问题是我们的自我定位,1.8155431088372649,0.5733914375305176,0.5920872092247009,0.555840253829956,16
"The other way of thinking about it  is not, do people deserve to die for the crimes they commit,  but do we deserve to kill?",另一个想问题的方式 不是人们该不该为罪行偿命 而是我们配不配杀他们,0.0,0.3924827575683594,0.3579482436180115,0.434392511844635,30
"I mean, it's fascinating.",我是说，这个问题非常震撼,3.1325998243558226,0.6015025973320007,0.6380041837692261,0.5689517259597778,7
Death penalty in America is defined by error.,死刑在美国是常有差错的,3.5275023606301383,0.5656218528747559,0.603343665599823,0.532339334487915,9
"For every nine people who have been executed,  we've actually identified one innocent person  who's been exonerated and released from death row.",每九个被判死刑的人 有一个后来会被证明无罪 被免死刑,0.0,0.4001394808292389,0.3403473198413849,0.4854174852371216,28
A kind of astonishing error rate --  one out of nine people innocent.,这种错误率—— 九分之一的人完全无辜,0.16128454891287672,0.4509744346141815,0.3784358501434326,0.5579157471656799,15
"I mean, it's fascinating.",我得说，非常震撼,5.862502026550896,0.6154612302780151,0.6406710147857666,0.5921602249145508,7
"In aviation, we would never let people fly on airplanes  if for every nine planes that took off  one would crash.",学航空的人知道，如果每九架飞机里 会有一架出事故 我们肯定是不会让这玩意儿载人飞的,0.0,0.3864698112010956,0.341501384973526,0.44507700204849243,25
But somehow we can insulate ourselves from this problem.,但是莫名其妙地我们就能忽视死刑的问题,0.12340526446895762,0.3998516798019409,0.3293757736682892,0.5086966156959534,10
It's not our problem.,因为这不是我们自身的问题,9.093264719262521,0.6928874254226685,0.7283743023872375,0.6606978178024292,6
It's not our burden.,这不是我们自身的麻烦,12.164634345707649,0.7105916142463684,0.7317718267440796,0.6906028985977173,6
It's not our struggle.,这不是我们自身的挣扎,12.164634345707649,0.711709201335907,0.7315089106559753,0.6929530501365662,6
I talk a lot about these issues.,我谈了很多问题,7.16047614494885,0.6464731693267822,0.650117814540863,0.6428691148757935,8
I talk about race and this question  of whether we deserve to kill.,种族，还有 我们配不配执行死刑,0.0,0.40456244349479675,0.3507692813873291,0.477843314409256,15
"And it's interesting, when I teach my students about African-American history,  I tell them about slavery.",这很发人深省。当我教美国黑人历史的时候 我和学生讲奴隶制,0.12340526446895762,0.41484102606773376,0.34825068712234497,0.5129180550575256,23
"I tell them about terrorism,  the era that began at the end of reconstruction  that went on to World War II.",和他们讲恐怖主义 那个始于大复兴晚期 一直到二战时期的时代,0.0,0.4061218500137329,0.35851752758026123,0.4683036804199219,25
We don't really know very much about it.,我们并不真的了解那段历史,0.0,0.5081557631492615,0.5151340365409851,0.50136399269104,10
"But for African-Americans in this country,  that was an era defined by terror.",但是对于这个国家的黑人来说 那是个白色恐怖时代,0.12471116048742699,0.3919470012187958,0.3268199861049652,0.4894900918006897,18
"In many communities, people had to worry about being lynched.",在很多社区，人们害怕随时会被私刑处死,0.12340526446895762,0.4030951261520386,0.33693769574165344,0.5015799403190613,12
They had to worry about being bombed.,人们担心随时会被炸弹袭击,0.0,0.38735657930374146,0.32997554540634155,0.4688950181007385,8
It was the threat of terror that shaped their lives.,那个白色恐怖时代，改变了他们的生活,0.0,0.5315335392951965,0.5331112742424011,0.5299650430679321,11
"And these older people come up to me now  and they say, ""Mr. Stevenson, you give talks, you make speeches,  you tell people to stop saying  we're dealing with terrorism for the first time in our nation's history  after 9/11.""",那时的人现在上了年纪，来和我说 “史蒂文森先生，你到处演讲 你得告诉大家 别说什么911以后是我们美国有史以来 第一次对付恐怖主义。”,0.1472684523889216,0.4368569254875183,0.40553122758865356,0.47342735528945923,53
"They tell me to say, ""No, tell them that we grew up with that.""",他们让我说：“我们就是在恐怖里长大的。”,0.0,0.43368008732795715,0.38992613554000854,0.48849451541900635,19
"And that era of terrorism, of course,  was followed by segregation  and decades of racial subordination  and apartheid.",那个恐怖主义的时代，当然了 最后演变成了无法逾越的鸿沟 数十年的种族歧视 和种族隔离,0.12383751369380655,0.40149131417274475,0.35586369037628174,0.4605402648448944,24
"And yet, we have in this country this dynamic  where we really don't like to talk about our problems.",然而，我们这个国家 不喜欢讨论存在的问题,0.0,0.39350396394729614,0.3297464847564697,0.48782679438591003,23
We don't like to talk about our history.,我们不喜欢讨论历史,9.746997877627233,0.6021273732185364,0.5862056016921997,0.6189382672309875,10
"And because of that, we really haven't understood  what it's meant to do the things we've done historically.",正因如此，我们不能真正理解 我们有史以来做了什么,0.0,0.40331748127937317,0.36156409978866577,0.45597320795059204,24
We're constantly running into each other.,我们不停地产生冲突,9.846052248031867,0.6379618644714355,0.669734537601471,0.6090673804283142,8
We're constantly creating tensions and conflicts.,不停地制造紧张气氛,0.0,0.3962751030921936,0.3298957347869873,0.4960962235927582,8
"We have a hard time talking about race,  and I believe it's because we are unwilling to commit ourselves  to a process of truth and reconciliation.",我们没法讨论种族问题 我相信是因为我们不愿意正视 一系列的事实，不愿意达成和解,0.0,0.40699782967567444,0.373670756816864,0.44685178995132446,31
"In South Africa, people understood  that we couldn't overcome apartheid  without a commitment to truth and reconciliation.",在南非，人们知道 我们不能忘记种族隔离 除非我们诚实面对，达成和解,0.0,0.40237146615982056,0.3627871572971344,0.45165199041366577,22
"In Rwanda, even after the genocide, there was this commitment,  but in this country we haven't done that.",在卢旺达，即使种族灭绝后，人们还是正视了 但是在美国我们不愿意这么干,0.0,0.3906373977661133,0.34830600023269653,0.444681853055954,24
I was giving some lectures in Germany about the death penalty.,我也在德国谈过死刑的问题,0.12427280164767711,0.4098515808582306,0.3203774392604828,0.568667471408844,12
"It was fascinating  because one of the scholars stood up after the presentation  and said, ""Well you know it's deeply troubling  to hear what you're talking about.""",结果很绝妙 因为在讲谈后有个学者站起来 说：“你要知道， 听你谈这个很痛心。”,0.0,0.49511173367500305,0.5598012804985046,0.44382429122924805,36
